"","id","date","tavg"
"13492","RSM00034123",2007-12-06,2
"13493","RSM00034123",2007-12-07,-36
"13494","RSM00034123",2007-12-08,-28
"13495","RSM00034123",2007-12-09,-25
"13496","RSM00034123",2007-12-10,-35
"13497","RSM00034123",2007-12-11,-56
"13498","RSM00034123",2007-12-12,-55
"13499","RSM00034123",2007-12-13,-37
"13500","RSM00034123",2007-12-14,-42
"13501","RSM00034123",2007-12-15,-103
"13502","RSM00034123",2007-12-16,-70
"13503","RSM00034123",2007-12-17,-35
"13504","RSM00034123",2007-12-18,-32
"13505","RSM00034123",2007-12-19,-7
"13506","RSM00034123",2007-12-20,-9
"13507","RSM00034123",2007-12-21,5
"13508","RSM00034123",2007-12-22,-1
"13509","RSM00034123",2007-12-23,-4
"13510","RSM00034123",2007-12-24,-54
"13511","RSM00034123",2007-12-25,-49
"13512","RSM00034123",2007-12-26,-68
"13513","RSM00034123",2007-12-27,-61
"13514","RSM00034123",2007-12-28,-72
"13515","RSM00034123",2007-12-29,-75
"13516","RSM00034123",2007-12-30,-99
"13517","RSM00034123",2007-12-31,-130
"13518","RSM00034123",2008-01-01,-168
"13519","RSM00034123",2008-01-02,-173
"13520","RSM00034123",2008-01-03,-136
"13521","RSM00034123",2008-01-04,-190
"13522","RSM00034123",2008-01-05,-195
"13523","RSM00034123",2008-01-06,-203
"13524","RSM00034123",2008-01-07,-179
"13525","RSM00034123",2008-01-08,-188
"13526","RSM00034123",2008-01-09,-170
"13527","RSM00034123",2008-01-10,-223
"13528","RSM00034123",2008-01-11,-171
"13529","RSM00034123",2008-01-12,-87
"13530","RSM00034123",2008-01-13,-46
"13531","RSM00034123",2008-01-14,-5
"13532","RSM00034123",2008-01-15,-30
"13533","RSM00034123",2008-01-16,-37
"13534","RSM00034123",2008-01-17,-35
"13535","RSM00034123",2008-01-18,-45
"13536","RSM00034123",2008-01-19,-46
"13537","RSM00034123",2008-01-20,-62
"13538","RSM00034123",2008-01-21,-18
"13539","RSM00034123",2008-01-22,4
"13540","RSM00034123",2008-01-23,25
"13541","RSM00034123",2008-01-24,-16
"13542","RSM00034123",2008-01-25,-40
"13543","RSM00034123",2008-01-26,4
"13544","RSM00034123",2008-01-27,12
"13545","RSM00034123",2008-01-28,-26
"13546","RSM00034123",2008-01-29,-45
"13547","RSM00034123",2008-01-30,-66
"13548","RSM00034123",2008-01-31,-67
"13549","RSM00034123",2008-02-01,-18
"13550","RSM00034123",2008-02-02,-13
"13551","RSM00034123",2008-02-03,10
"13552","RSM00034123",2008-02-04,-15
"13553","RSM00034123",2008-02-05,-46
"13554","RSM00034123",2008-02-06,-28
"13555","RSM00034123",2008-02-07,-13
"13556","RSM00034123",2008-02-08,-35
"13557","RSM00034123",2008-02-09,-88
"13558","RSM00034123",2008-02-10,-92
"13559","RSM00034123",2008-02-11,-48
"13560","RSM00034123",2008-02-12,-28
"13561","RSM00034123",2008-02-13,-39
"13562","RSM00034123",2008-02-14,-46
"13563","RSM00034123",2008-02-15,-54
"13564","RSM00034123",2008-02-16,-84
"13565","RSM00034123",2008-02-17,-135
"13566","RSM00034123",2008-02-18,-103
"13567","RSM00034123",2008-02-19,-55
"13568","RSM00034123",2008-02-20,-63
"13569","RSM00034123",2008-02-21,-48
"13570","RSM00034123",2008-02-22,-1
"13571","RSM00034123",2008-02-23,34
"13572","RSM00034123",2008-02-24,24
"13573","RSM00034123",2008-02-25,23
"13574","RSM00034123",2008-02-26,36
"13575","RSM00034123",2008-02-27,31
"13576","RSM00034123",2008-02-28,54
"13577","RSM00034123",2008-02-29,36
"13578","RSM00034123",2008-03-01,30
"13579","RSM00034123",2008-03-02,45
"13580","RSM00034123",2008-03-03,34
"13581","RSM00034123",2008-03-04,32
"13582","RSM00034123",2008-03-05,14
"13583","RSM00034123",2008-03-06,2
"13584","RSM00034123",2008-03-07,19
"13585","RSM00034123",2008-03-08,40
"13586","RSM00034123",2008-03-09,25
"13587","RSM00034123",2008-03-10,33
"13588","RSM00034123",2008-03-11,10
"13589","RSM00034123",2008-03-12,22
"13590","RSM00034123",2008-03-13,51
"13591","RSM00034123",2008-03-14,49
"13592","RSM00034123",2008-03-15,43
"13593","RSM00034123",2008-03-16,27
"13594","RSM00034123",2008-03-17,24
"13595","RSM00034123",2008-03-18,64
"13596","RSM00034123",2008-03-19,54
"13597","RSM00034123",2008-03-20,12
"13598","RSM00034123",2008-03-21,8
"13599","RSM00034123",2008-03-22,12
"13600","RSM00034123",2008-03-23,40
"13601","RSM00034123",2008-03-24,84
"13602","RSM00034123",2008-03-25,124
"13603","RSM00034123",2008-03-26,69
"13604","RSM00034123",2008-03-27,36
"13605","RSM00034123",2008-03-28,35
"13606","RSM00034123",2008-03-29,66
"13607","RSM00034123",2008-03-30,73
"13608","RSM00034123",2008-03-31,52
"13609","RSM00034123",2008-04-01,80
"13610","RSM00034123",2008-04-02,102
"13611","RSM00034123",2008-04-03,112
"13612","RSM00034123",2008-04-04,135
"13613","RSM00034123",2008-04-05,140
"13614","RSM00034123",2008-04-06,121
"13615","RSM00034123",2008-04-07,117
"13616","RSM00034123",2008-04-08,144
"13617","RSM00034123",2008-04-09,134
"13618","RSM00034123",2008-04-10,124
"13619","RSM00034123",2008-04-11,139
"13620","RSM00034123",2008-04-12,144
"13621","RSM00034123",2008-04-13,147
"13622","RSM00034123",2008-04-14,100
"13623","RSM00034123",2008-04-15,65
"13624","RSM00034123",2008-04-16,73
"13625","RSM00034123",2008-04-17,37
"13626","RSM00034123",2008-04-18,94
"13627","RSM00034123",2008-04-19,126
"13628","RSM00034123",2008-04-20,134
"13629","RSM00034123",2008-04-21,118
"13630","RSM00034123",2008-04-22,112
"13631","RSM00034123",2008-04-23,63
"13632","RSM00034123",2008-04-24,72
"13633","RSM00034123",2008-04-25,91
"13634","RSM00034123",2008-04-26,117
"13635","RSM00034123",2008-04-27,120
"13636","RSM00034123",2008-04-28,136
"13637","RSM00034123",2008-04-29,134
"13638","RSM00034123",2008-04-30,132
"13639","RSM00034123",2008-05-01,112
"13640","RSM00034123",2008-05-02,113
"13641","RSM00034123",2008-05-03,121
"13642","RSM00034123",2008-05-04,108
"13643","RSM00034123",2008-05-05,116
"13644","RSM00034123",2008-05-06,142
"13645","RSM00034123",2008-05-07,77
"13646","RSM00034123",2008-05-08,58
"13647","RSM00034123",2008-05-09,65
"13648","RSM00034123",2008-05-10,82
"13649","RSM00034123",2008-05-11,96
"13650","RSM00034123",2008-05-12,156
"13651","RSM00034123",2008-05-13,168
"13652","RSM00034123",2008-05-14,106
"13653","RSM00034123",2008-05-15,76
"13654","RSM00034123",2008-05-16,123
"13655","RSM00034123",2008-05-17,162
"13656","RSM00034123",2008-05-18,161
"13657","RSM00034123",2008-05-19,202
"13658","RSM00034123",2008-05-20,209
"13659","RSM00034123",2008-05-21,206
"13660","RSM00034123",2008-05-22,219
"13661","RSM00034123",2008-05-23,222
"13662","RSM00034123",2008-05-24,222
"13663","RSM00034123",2008-05-25,185
"13664","RSM00034123",2008-05-26,137
"13665","RSM00034123",2008-05-27,93
"13666","RSM00034123",2008-05-28,108
"13667","RSM00034123",2008-05-29,144
"13668","RSM00034123",2008-05-30,141
"13669","RSM00034123",2008-05-31,112
"13670","RSM00034123",2008-06-01,104
"13671","RSM00034123",2008-06-02,109
"13672","RSM00034123",2008-06-03,119
"13673","RSM00034123",2008-06-04,132
"13674","RSM00034123",2008-06-05,139
"13675","RSM00034123",2008-06-06,148
"13676","RSM00034123",2008-06-07,164
"13677","RSM00034123",2008-06-08,135
"13678","RSM00034123",2008-06-09,120
"13679","RSM00034123",2008-06-10,185
"13680","RSM00034123",2008-06-11,185
"13681","RSM00034123",2008-06-12,212
"13682","RSM00034123",2008-06-13,220
"13683","RSM00034123",2008-06-14,211
"13684","RSM00034123",2008-06-15,215
"13685","RSM00034123",2008-06-16,203
"13686","RSM00034123",2008-06-17,198
"13687","RSM00034123",2008-06-18,209
"13688","RSM00034123",2008-06-19,193
"13689","RSM00034123",2008-06-20,194
"13690","RSM00034123",2008-06-21,197
"13691","RSM00034123",2008-06-22,170
"13692","RSM00034123",2008-06-23,174
"13693","RSM00034123",2008-06-24,183
"13694","RSM00034123",2008-06-25,178
"13695","RSM00034123",2008-06-26,156
"13696","RSM00034123",2008-06-27,189
"13697","RSM00034123",2008-06-28,183
"13698","RSM00034123",2008-06-29,179
"13699","RSM00034123",2008-06-30,172
"13700","RSM00034123",2008-07-01,176
"13701","RSM00034123",2008-07-02,175
"13702","RSM00034123",2008-07-03,178
"13703","RSM00034123",2008-07-04,170
"13704","RSM00034123",2008-07-05,191
"13705","RSM00034123",2008-07-06,205
"13706","RSM00034123",2008-07-07,184
"13707","RSM00034123",2008-07-08,189
"13708","RSM00034123",2008-07-09,208
"13709","RSM00034123",2008-07-10,190
"13710","RSM00034123",2008-07-11,173
"13711","RSM00034123",2008-07-12,197
"13712","RSM00034123",2008-07-13,219
"13713","RSM00034123",2008-07-14,247
"13714","RSM00034123",2008-07-15,259
"13715","RSM00034123",2008-07-16,265
"13716","RSM00034123",2008-07-17,278
"13717","RSM00034123",2008-07-18,263
"13718","RSM00034123",2008-07-19,220
"13719","RSM00034123",2008-07-20,227
"13720","RSM00034123",2008-07-21,223
"13721","RSM00034123",2008-07-22,236
"13722","RSM00034123",2008-07-23,252
"13723","RSM00034123",2008-07-24,243
"13724","RSM00034123",2008-07-25,244
"13725","RSM00034123",2008-07-26,241
"13726","RSM00034123",2008-07-27,211
"13727","RSM00034123",2008-07-28,201
"13728","RSM00034123",2008-07-29,162
"13729","RSM00034123",2008-07-30,166
"13730","RSM00034123",2008-07-31,166
"13731","RSM00034123",2008-08-01,163
"13732","RSM00034123",2008-08-02,187
"13733","RSM00034123",2008-08-03,223
"13734","RSM00034123",2008-08-04,219
"13735","RSM00034123",2008-08-05,214
"13736","RSM00034123",2008-08-06,191
"13737","RSM00034123",2008-08-07,151
"13738","RSM00034123",2008-08-08,140
"13739","RSM00034123",2008-08-09,163
"13740","RSM00034123",2008-08-10,200
"13741","RSM00034123",2008-08-11,207
"13742","RSM00034123",2008-08-12,232
"13743","RSM00034123",2008-08-13,242
"13744","RSM00034123",2008-08-14,247
"13745","RSM00034123",2008-08-15,261
"13746","RSM00034123",2008-08-16,260
"13747","RSM00034123",2008-08-17,266
"13748","RSM00034123",2008-08-18,279
"13749","RSM00034123",2008-08-19,275
"13750","RSM00034123",2008-08-20,226
"13751","RSM00034123",2008-08-21,214
"13752","RSM00034123",2008-08-22,219
"13753","RSM00034123",2008-08-23,206
"13754","RSM00034123",2008-08-24,232
"13755","RSM00034123",2008-08-25,255
"13756","RSM00034123",2008-08-26,184
"13757","RSM00034123",2008-08-27,172
"13758","RSM00034123",2008-08-28,179
"13759","RSM00034123",2008-08-29,226
"13760","RSM00034123",2008-08-30,180
"13761","RSM00034123",2008-08-31,115
"13762","RSM00034123",2008-09-01,105
"13763","RSM00034123",2008-09-02,112
"13764","RSM00034123",2008-09-03,171
"13765","RSM00034123",2008-09-04,212
"13766","RSM00034123",2008-09-05,209
"13767","RSM00034123",2008-09-06,208
"13768","RSM00034123",2008-09-07,213
"13769","RSM00034123",2008-09-08,212
"13770","RSM00034123",2008-09-09,231
"13771","RSM00034123",2008-09-10,197
"13772","RSM00034123",2008-09-11,143
"13773","RSM00034123",2008-09-12,110
"13774","RSM00034123",2008-09-13,107
"13775","RSM00034123",2008-09-14,92
"13776","RSM00034123",2008-09-15,78
"13777","RSM00034123",2008-09-16,89
"13778","RSM00034123",2008-09-17,83
"13779","RSM00034123",2008-09-18,93
"13780","RSM00034123",2008-09-19,91
"13781","RSM00034123",2008-09-20,107
"13782","RSM00034123",2008-09-21,136
"13783","RSM00034123",2008-09-22,131
"13784","RSM00034123",2008-09-23,112
"13785","RSM00034123",2008-09-24,99
"13786","RSM00034123",2008-09-25,96
"13787","RSM00034123",2008-09-26,91
"13788","RSM00034123",2008-09-27,80
"13789","RSM00034123",2008-09-28,87
"13790","RSM00034123",2008-09-29,114
"13791","RSM00034123",2008-09-30,125
"13792","RSM00034123",2008-10-01,130
"13793","RSM00034123",2008-10-02,150
"13794","RSM00034123",2008-10-03,159
"13795","RSM00034123",2008-10-04,141
"13796","RSM00034123",2008-10-05,134
"13797","RSM00034123",2008-10-06,149
"13798","RSM00034123",2008-10-07,154
"13799","RSM00034123",2008-10-08,132
"13800","RSM00034123",2008-10-09,112
"13801","RSM00034123",2008-10-10,51
"13802","RSM00034123",2008-10-11,90
"13803","RSM00034123",2008-10-12,97
"13804","RSM00034123",2008-10-13,112
"13805","RSM00034123",2008-10-14,98
"13806","RSM00034123",2008-10-15,108
"13807","RSM00034123",2008-10-16,84
"13808","RSM00034123",2008-10-17,111
"13809","RSM00034123",2008-10-18,99
"13810","RSM00034123",2008-10-19,78
"13811","RSM00034123",2008-10-20,82
"13812","RSM00034123",2008-10-21,81
"13813","RSM00034123",2008-10-22,67
"13814","RSM00034123",2008-10-23,72
"13815","RSM00034123",2008-10-24,65
"13816","RSM00034123",2008-10-25,64
"13817","RSM00034123",2008-10-26,64
"13818","RSM00034123",2008-10-27,40
"13819","RSM00034123",2008-10-28,48
"13820","RSM00034123",2008-10-29,61
"13821","RSM00034123",2008-10-30,82
"13822","RSM00034123",2008-10-31,85
"13823","RSM00034123",2008-11-01,80
"13824","RSM00034123",2008-11-02,84
"13825","RSM00034123",2008-11-03,70
"13826","RSM00034123",2008-11-04,17
"13827","RSM00034123",2008-11-05,23
"13828","RSM00034123",2008-11-06,48
"13829","RSM00034123",2008-11-07,15
"13830","RSM00034123",2008-11-08,-22
"13831","RSM00034123",2008-11-09,-6
"13832","RSM00034123",2008-11-10,21
"13833","RSM00034123",2008-11-11,26
"13834","RSM00034123",2008-11-12,18
"13835","RSM00034123",2008-11-13,26
"13836","RSM00034123",2008-11-14,8
"13837","RSM00034123",2008-11-15,29
"13838","RSM00034123",2008-11-16,35
"13839","RSM00034123",2008-11-17,65
"13840","RSM00034123",2008-11-18,32
"13841","RSM00034123",2008-11-19,-5
"13842","RSM00034123",2008-11-20,6
"13843","RSM00034123",2008-11-21,47
"13844","RSM00034123",2008-11-22,45
"13845","RSM00034123",2008-11-23,71
"13846","RSM00034123",2008-11-24,-1
"13847","RSM00034123",2008-11-25,-5
"13848","RSM00034123",2008-11-26,34
"13849","RSM00034123",2008-11-27,-3
"13850","RSM00034123",2008-11-28,15
"13851","RSM00034123",2008-11-29,21
"13852","RSM00034123",2008-11-30,2
"13853","RSM00034123",2008-12-01,1
"13854","RSM00034123",2008-12-02,16
"13855","RSM00034123",2008-12-03,44
"13856","RSM00034123",2008-12-04,53
"13857","RSM00034123",2008-12-05,48
"13858","RSM00034123",2008-12-06,72
"13859","RSM00034123",2008-12-07,78
"13860","RSM00034123",2008-12-08,68
"13861","RSM00034123",2008-12-09,49
"13862","RSM00034123",2008-12-10,6
"13863","RSM00034123",2008-12-11,-8
"13864","RSM00034123",2008-12-12,-11
"13865","RSM00034123",2008-12-13,-29
"13866","RSM00034123",2008-12-14,-35
"13867","RSM00034123",2008-12-15,-49
"13868","RSM00034123",2008-12-16,-59
"13869","RSM00034123",2008-12-17,-52
"13870","RSM00034123",2008-12-18,-58
"13871","RSM00034123",2008-12-19,-90
"13872","RSM00034123",2008-12-20,-86
"13873","RSM00034123",2008-12-21,-109
"13874","RSM00034123",2008-12-22,-98
"13875","RSM00034123",2008-12-23,-67
"13876","RSM00034123",2008-12-24,-53
"13877","RSM00034123",2008-12-25,-75
"13878","RSM00034123",2008-12-26,-81
"13879","RSM00034123",2008-12-27,-138
"13880","RSM00034123",2008-12-28,-148
"13881","RSM00034123",2008-12-29,-90
"13882","RSM00034123",2008-12-30,-69
"13883","RSM00034123",2008-12-31,-50
"13884","RSM00034123",2009-01-01,-49
"13885","RSM00034123",2009-01-02,-83
"13886","RSM00034123",2009-01-03,-132
"13887","RSM00034123",2009-01-04,-103
"13888","RSM00034123",2009-01-05,-120
"13889","RSM00034123",2009-01-06,-206
"13890","RSM00034123",2009-01-07,-155
"13891","RSM00034123",2009-01-08,-160
"13892","RSM00034123",2009-01-09,-131
"13893","RSM00034123",2009-01-10,-67
"13894","RSM00034123",2009-01-11,-130
"13895","RSM00034123",2009-01-12,-42
"13896","RSM00034123",2009-01-13,-15
"13897","RSM00034123",2009-01-14,-33
"13898","RSM00034123",2009-01-15,-2
"13899","RSM00034123",2009-01-16,13
"13900","RSM00034123",2009-01-17,8
"13901","RSM00034123",2009-01-18,1
"13902","RSM00034123",2009-01-19,-42
"13903","RSM00034123",2009-01-20,-55
"13904","RSM00034123",2009-01-21,-69
"13905","RSM00034123",2009-01-22,-19
"13906","RSM00034123",2009-01-23,-20
"13907","RSM00034123",2009-01-24,-13
"13908","RSM00034123",2009-01-25,11
"13909","RSM00034123",2009-01-26,-6
"13910","RSM00034123",2009-01-27,-6
"13911","RSM00034123",2009-01-28,-14
"13912","RSM00034123",2009-01-29,-5
"13913","RSM00034123",2009-01-30,-7
"13914","RSM00034123",2009-01-31,-31
"13915","RSM00034123",2009-02-01,-100
"13916","RSM00034123",2009-02-02,-100
"13917","RSM00034123",2009-02-03,-132
"13918","RSM00034123",2009-02-04,-107
"13919","RSM00034123",2009-02-05,-17
"13920","RSM00034123",2009-02-06,-23
"13921","RSM00034123",2009-02-07,-25
"13922","RSM00034123",2009-02-08,8
"13923","RSM00034123",2009-02-09,11
"13924","RSM00034123",2009-02-10,-2
"13925","RSM00034123",2009-02-11,-25
"13926","RSM00034123",2009-02-12,-14
"13927","RSM00034123",2009-02-13,-7
"13928","RSM00034123",2009-02-14,10
"13929","RSM00034123",2009-02-15,13
"13930","RSM00034123",2009-02-16,7
"13931","RSM00034123",2009-02-17,3
"13932","RSM00034123",2009-02-18,-24
"13933","RSM00034123",2009-02-19,-72
"13934","RSM00034123",2009-02-20,-54
"13935","RSM00034123",2009-02-21,-67
"13936","RSM00034123",2009-02-22,-137
"13937","RSM00034123",2009-02-23,-113
"13938","RSM00034123",2009-02-24,-87
"13939","RSM00034123",2009-02-25,-59
"13940","RSM00034123",2009-02-26,-56
"13941","RSM00034123",2009-02-27,-41
"13942","RSM00034123",2009-02-28,-15
"13943","RSM00034123",2009-03-01,-3
"13944","RSM00034123",2009-03-02,-17
"13945","RSM00034123",2009-03-03,-35
"13946","RSM00034123",2009-03-04,-66
"13947","RSM00034123",2009-03-05,-82
"13948","RSM00034123",2009-03-06,-79
"13949","RSM00034123",2009-03-07,-51
"13950","RSM00034123",2009-03-08,-14
"13951","RSM00034123",2009-03-09,8
"13952","RSM00034123",2009-03-10,17
"13953","RSM00034123",2009-03-11,23
"13954","RSM00034123",2009-03-12,23
"13955","RSM00034123",2009-03-13,37
"13956","RSM00034123",2009-03-14,9
"13957","RSM00034123",2009-03-15,-16
"13958","RSM00034123",2009-03-16,-40
"13959","RSM00034123",2009-03-17,-31
"13960","RSM00034123",2009-03-18,8
"13961","RSM00034123",2009-03-19,8
"13962","RSM00034123",2009-03-20,14
"13963","RSM00034123",2009-03-21,-7
"13964","RSM00034123",2009-03-22,5
"13965","RSM00034123",2009-03-23,-31
"13966","RSM00034123",2009-03-24,-6
"13967","RSM00034123",2009-03-25,36
"13968","RSM00034123",2009-03-26,15
"13969","RSM00034123",2009-03-27,5
"13970","RSM00034123",2009-03-28,-1
"13971","RSM00034123",2009-03-29,32
"13972","RSM00034123",2009-03-30,65
"13973","RSM00034123",2009-03-31,102
"13974","RSM00034123",2009-04-01,51
"13975","RSM00034123",2009-04-02,33
"13976","RSM00034123",2009-04-03,30
"13977","RSM00034123",2009-04-04,48
"13978","RSM00034123",2009-04-05,26
"13979","RSM00034123",2009-04-06,108
"13980","RSM00034123",2009-04-07,90
"13981","RSM00034123",2009-04-08,33
"13982","RSM00034123",2009-04-09,22
"13983","RSM00034123",2009-04-10,22
"13984","RSM00034123",2009-04-11,12
"13985","RSM00034123",2009-04-12,40
"13986","RSM00034123",2009-04-13,69
"13987","RSM00034123",2009-04-14,82
"13988","RSM00034123",2009-04-15,108
"13989","RSM00034123",2009-04-16,113
"13990","RSM00034123",2009-04-17,52
"13991","RSM00034123",2009-04-18,94
"13992","RSM00034123",2009-04-19,55
"13993","RSM00034123",2009-04-20,41
"13994","RSM00034123",2009-04-21,31
"13995","RSM00034123",2009-04-22,7
"13996","RSM00034123",2009-04-23,38
"13997","RSM00034123",2009-04-24,77
"13998","RSM00034123",2009-04-25,94
"13999","RSM00034123",2009-04-26,135
"14000","RSM00034123",2009-04-27,163
"14001","RSM00034123",2009-04-28,185
"14002","RSM00034123",2009-04-29,183
"14003","RSM00034123",2009-04-30,183
"14004","RSM00034123",2009-05-01,136
"14005","RSM00034123",2009-05-02,114
"14006","RSM00034123",2009-05-03,134
"14007","RSM00034123",2009-05-04,140
"14008","RSM00034123",2009-05-05,165
"14009","RSM00034123",2009-05-06,157
"14010","RSM00034123",2009-05-07,124
"14011","RSM00034123",2009-05-08,150
"14012","RSM00034123",2009-05-09,156
"14013","RSM00034123",2009-05-10,163
"14014","RSM00034123",2009-05-11,175
"14015","RSM00034123",2009-05-12,179
"14016","RSM00034123",2009-05-13,139
"14017","RSM00034123",2009-05-14,109
"14018","RSM00034123",2009-05-15,82
"14019","RSM00034123",2009-05-16,98
"14020","RSM00034123",2009-05-17,110
"14021","RSM00034123",2009-05-18,123
"14022","RSM00034123",2009-05-19,135
"14023","RSM00034123",2009-05-20,151
"14024","RSM00034123",2009-05-21,172
"14025","RSM00034123",2009-05-22,157
"14026","RSM00034123",2009-05-23,196
"14027","RSM00034123",2009-05-24,147
"14028","RSM00034123",2009-05-25,115
"14029","RSM00034123",2009-05-26,131
"14030","RSM00034123",2009-05-27,148
"14031","RSM00034123",2009-05-28,175
"14032","RSM00034123",2009-05-29,166
"14033","RSM00034123",2009-05-30,190
"14034","RSM00034123",2009-05-31,204
"14035","RSM00034123",2009-06-01,196
"14036","RSM00034123",2009-06-02,204
"14037","RSM00034123",2009-06-03,213
"14038","RSM00034123",2009-06-04,197
"14039","RSM00034123",2009-06-05,160
"14040","RSM00034123",2009-06-06,152
"14041","RSM00034123",2009-06-07,134
"14042","RSM00034123",2009-06-08,213
"14043","RSM00034123",2009-06-09,192
"14044","RSM00034123",2009-06-10,231
"14045","RSM00034123",2009-06-11,242
"14046","RSM00034123",2009-06-12,250
"14047","RSM00034123",2009-06-13,227
"14048","RSM00034123",2009-06-14,175
"14049","RSM00034123",2009-06-15,169
"14050","RSM00034123",2009-06-16,163
"14051","RSM00034123",2009-06-17,154
"14052","RSM00034123",2009-06-18,136
"14053","RSM00034123",2009-06-19,146
"14054","RSM00034123",2009-06-20,209
"14055","RSM00034123",2009-06-21,232
"14056","RSM00034123",2009-06-22,248
"14057","RSM00034123",2009-06-23,252
"14058","RSM00034123",2009-06-24,230
"14059","RSM00034123",2009-06-25,221
"14060","RSM00034123",2009-06-26,229
"14061","RSM00034123",2009-06-27,226
"14062","RSM00034123",2009-06-28,223
"14063","RSM00034123",2009-06-29,238
"14064","RSM00034123",2009-06-30,199
"14065","RSM00034123",2009-07-01,173
"14066","RSM00034123",2009-07-02,177
"14067","RSM00034123",2009-07-03,197
"14068","RSM00034123",2009-07-04,182
"14069","RSM00034123",2009-07-05,125
"14070","RSM00034123",2009-07-06,136
"14071","RSM00034123",2009-07-07,146
"14072","RSM00034123",2009-07-08,166
"14073","RSM00034123",2009-07-09,223
"14074","RSM00034123",2009-07-10,223
"14075","RSM00034123",2009-07-11,215
"14076","RSM00034123",2009-07-12,231
"14077","RSM00034123",2009-07-13,241
"14078","RSM00034123",2009-07-14,272
"14079","RSM00034123",2009-07-15,277
"14080","RSM00034123",2009-07-16,270
"14081","RSM00034123",2009-07-17,277
"14082","RSM00034123",2009-07-18,265
"14083","RSM00034123",2009-07-19,274
"14084","RSM00034123",2009-07-20,269
"14085","RSM00034123",2009-07-21,203
"14086","RSM00034123",2009-07-22,199
"14087","RSM00034123",2009-07-23,184
"14088","RSM00034123",2009-07-24,202
"14089","RSM00034123",2009-07-25,238
"14090","RSM00034123",2009-07-26,251
"14091","RSM00034123",2009-07-27,219
"14092","RSM00034123",2009-07-28,191
"14093","RSM00034123",2009-07-29,203
"14094","RSM00034123",2009-07-30,235
"14095","RSM00034123",2009-07-31,232
"14096","RSM00034123",2009-08-01,230
"14097","RSM00034123",2009-08-02,205
"14098","RSM00034123",2009-08-03,204
"14099","RSM00034123",2009-08-04,192
"14100","RSM00034123",2009-08-05,182
"14101","RSM00034123",2009-08-06,169
"14102","RSM00034123",2009-08-07,160
"14103","RSM00034123",2009-08-08,140
"14104","RSM00034123",2009-08-09,129
"14105","RSM00034123",2009-08-10,144
"14106","RSM00034123",2009-08-11,172
"14107","RSM00034123",2009-08-12,188
"14108","RSM00034123",2009-08-13,196
"14109","RSM00034123",2009-08-14,199
"14110","RSM00034123",2009-08-15,179
"14111","RSM00034123",2009-08-16,172
"14112","RSM00034123",2009-08-17,190
"14113","RSM00034123",2009-08-18,220
"14114","RSM00034123",2009-08-19,196
"14115","RSM00034123",2009-08-20,151
"14116","RSM00034123",2009-08-21,124
"14117","RSM00034123",2009-08-22,140
"14118","RSM00034123",2009-08-23,162
"14119","RSM00034123",2009-08-24,161
"14120","RSM00034123",2009-08-25,160
"14121","RSM00034123",2009-08-26,164
"14122","RSM00034123",2009-08-27,167
"14123","RSM00034123",2009-08-28,172
"14124","RSM00034123",2009-08-29,197
"14125","RSM00034123",2009-08-30,183
"14126","RSM00034123",2009-08-31,189
"14127","RSM00034123",2009-09-01,207
"14128","RSM00034123",2009-09-02,206
"14129","RSM00034123",2009-09-03,202
"14130","RSM00034123",2009-09-04,206
"14131","RSM00034123",2009-09-05,201
"14132","RSM00034123",2009-09-06,183
"14133","RSM00034123",2009-09-07,207
"14134","RSM00034123",2009-09-08,210
"14135","RSM00034123",2009-09-09,196
"14136","RSM00034123",2009-09-10,209
"14137","RSM00034123",2009-09-11,189
"14138","RSM00034123",2009-09-12,180
"14139","RSM00034123",2009-09-13,173
"14140","RSM00034123",2009-09-14,177
"14141","RSM00034123",2009-09-15,187
"14142","RSM00034123",2009-09-16,163
"14143","RSM00034123",2009-09-17,152
"14144","RSM00034123",2009-09-18,161
"14145","RSM00034123",2009-09-19,108
"14146","RSM00034123",2009-09-20,93
"14147","RSM00034123",2009-09-21,139
"14148","RSM00034123",2009-09-22,164
"14149","RSM00034123",2009-09-23,149
"14150","RSM00034123",2009-09-24,169
"14151","RSM00034123",2009-09-25,141
"14152","RSM00034123",2009-09-26,95
"14153","RSM00034123",2009-09-27,103
"14154","RSM00034123",2009-09-28,136
"14155","RSM00034123",2009-09-29,167
"14156","RSM00034123",2009-09-30,109
"14157","RSM00034123",2009-10-01,66
"14158","RSM00034123",2009-10-02,106
"14159","RSM00034123",2009-10-03,71
"14160","RSM00034123",2009-10-04,75
"14161","RSM00034123",2009-10-05,113
"14162","RSM00034123",2009-10-06,99
"14163","RSM00034123",2009-10-07,72
"14164","RSM00034123",2009-10-08,99
"14165","RSM00034123",2009-10-09,137
"14166","RSM00034123",2009-10-10,82
"14167","RSM00034123",2009-10-11,79
"14168","RSM00034123",2009-10-12,121
"14169","RSM00034123",2009-10-13,148
"14170","RSM00034123",2009-10-14,167
"14171","RSM00034123",2009-10-15,126
"14172","RSM00034123",2009-10-16,106
"14173","RSM00034123",2009-10-17,145
"14174","RSM00034123",2009-10-18,101
"14175","RSM00034123",2009-10-19,118
"14176","RSM00034123",2009-10-20,65
"14177","RSM00034123",2009-10-21,87
"14178","RSM00034123",2009-10-22,137
"14179","RSM00034123",2009-10-23,112
"14180","RSM00034123",2009-10-24,107
"14181","RSM00034123",2009-10-25,68
"14182","RSM00034123",2009-10-26,22
